transaction_id,user_id,amount,email,category,payment_method,region,transaction_date,status,quantity,discount_pct,tax_amount,merchant_id,currency,batch
T00182,U820,1021.81,user820@hotmail.com,Travel,paypal,US-West,2023-06-14,completed,10,9.2,170.33,M3695,CAD,v1
T00814,U900,3355.94,user900@outlook.com,Education,credit_card,US-East,2023-12-23,completed,9,16.0,265.54,M5292,EUR,v2
T00415,U324,2813.07,user324@corp.net,Groceries,debit_card,CA-East,2023-09-16,refunded,1,2.2,488.86,M4401,USD,v1
T00252,U341,1922.11,user341@yahoo.com,Travel,credit_card,US-West,2023-10-10,pending,4,11.0,325.94,M3454,EUR,v1
T00070,U676,2863.6,user676@biz.net,Clothing,bank_transfer,EU-Central,2023-01-16,completed,3,0.6,445.48,,USD,v1
T00132,U224,911.54,user224@biz.net,Education,bank_transfer,CA-East,2023-10-07,completed,6,28.2,156.6,M9583,EUR,v1
T00301,U389,177.28,user389@outlook.com,Travel,paypal,MEA,2024-09-09,completed,9,8.0,26.33,M4596,USD,v1
T01093,U762,3587.72,user762@yahoo.com,Travel,gift_card,LATAM,2023-01-13,pending,7,19.4,415.72,M8338,GBP,v2
T00327,U940,2624.64,user940@datamail.co,Travel,crypto,CA-East,2024-02-07,completed,10,9.4,305.02,M6645,GBP,v1
T00306,U109,4042.62,user109@corp.net,Electronics,bank_transfer,CA-East,2024-03-12,completed,1,6.7,274.62,M4045,INR,v1
T00500,U469,438.39,user469@outlook.com,Home & Garden,bank_transfer,US-West,2024-02-01,completed,2,1.7,32.81,M9918,EUR,v1
T01016,U705,2744.71,user705@biz.net,Travel,crypto,APAC,2023-11-30,completed,3,10.0,429.65,M7803,EUR,v2
T00983,U693,3343.89,user693@biz.net,Electronics,bank_transfer,EU-North,2023-05-04,completed,6,25.1,512.51,M4299,USD,v2
T00496,U713,1391.56,user713@yahoo.com,Travel,gift_card,US-West,2023-01-05,completed,8,25.8,170.97,M5923,USD,v1
T01151,U124,4157.26,user124@techfirm.org,Clothing,debit_card,EU-Central,2024-01-11,refunded,10,21.3,637.04,M5533,USD,v2
T00339,U845,603.1,user845@outlook.com,Gaming,bank_transfer,MEA,2024-05-03,completed,4,7.5,92.66,M1329,CAD,v1
T00422,U116,3336.16,user116@gmail.com,Clothing,paypal,CA-East,2024-09-15,completed,10,19.9,376.63,M7384,USD,v1
T00165,U417,2787.32,user417@company.io,Clothing,paypal,EU-Central,2023-03-20,refunded,2,8.8,346.68,M7896,INR,v1
T00029,U305,3240.14,user305@biz.net,Electronics,bank_transfer,US-West,2024-09-17,completed,1,2.7,186.48,M6872,EUR,v1
T00517,U283,4094.41,user283@hotmail.com,Healthcare,debit_card,MEA,2024-04-14,completed,4,9.8,458.96,M1312,USD,v2
T00194,U260,593.73,user260@outlook.com,Groceries,paypal,APAC,2023-11-20,completed,5,13.0,51.25,M1818,INR,v1
T00673,U229,600.8,user229@gmail.com,Electronics,gift_card,EU-North,2024-09-04,completed,8,12.8,80.35,M4064,EUR,v2
T00833,U183,304.81,user183@biz.net,Home & Garden,gift_card,EU-Central,2023-04-02,completed,4,24.8,27.48,M7414,EUR,v2
T00170,U509,2860.51,user509@biz.net,Travel,gift_card,EU-North,2023-01-18,pending,1,8.3,278.9,M9606,EUR,v1
T00753,U155,2033.72,user155@company.io,Electronics,paypal,US-East,2023-04-24,completed,4,12.5,324.22,M5752,USD,v2
T00653,U831,3888.01,user831@techfirm.org,Home & Garden,crypto,MEA,2023-10-05,completed,1,23.3,583.87,M5866,EUR,v2
T00174,U162,341.04,user162@biz.net,Education,paypal,APAC,2023-12-29,completed,1,13.6,23.88,M5386,GBP,v1
T00519,U718,3272.1,user718@hotmail.com,Education,credit_card,US-West,2023-12-24,pending,3,9.8,512.51,M2597,GBP,v2
T00984,U829,928.46,user829@corp.net,Education,credit_card,US-East,2023-07-19,completed,7,18.5,61.32,M4711,USD,v2
T00950,U409,1205.8,user409@enterprise.com,Groceries,crypto,CA-East,2023-12-07,pending,5,15.6,159.78,M3673,USD,v2
T00492,U645,2757.19,user645@techfirm.org,Electronics,gift_card,US-East,2023-07-07,completed,4,15.8,490.57,M3115,INR,v1
T00074,U246,216.41,user246@company.io,Gaming,debit_card,US-West,2024-03-03,pending,2,12.5,15.97,M5529,INR,v1
T01035,,3115.89,user574@enterprise.com,Travel,paypal,EU-North,2024-03-19,completed,5,17.3,328.83,M6954,USD,v2
T00588,U603,1803.22,user603@yahoo.com,Clothing,credit_card,EU-Central,2023-06-03,completed,5,23.8,190.01,M4408,USD,v2
T00658,U782,4320.98,user782@gmail.com,Home & Garden,paypal,US-East,2024-05-31,completed,7,23.9,409.12,M8853,USD,v2
T00235,U173,1612.76,user173@biz.net,Education,bank_transfer,US-East,2023-09-11,pending,1,15.5,125.65,M1006,USD,v1
T00215,U472,3873.81,user472@hotmail.com,Subscriptions,debit_card,APAC,not-a-date,pending,4,27.6,272.19,M8630,CAD,v1
T01014,U562,960.7,user562@techfirm.org,Groceries,bank_transfer,LATAM,2024-06-10,completed,4,12.3,106.85,M5129,USD,v2
T00133,U346,1334.67,user346@datamail.co,Education,crypto,CA-East,2024-05-22,completed,8,12.7,103.09,M7081,GBP,v1
T00827,U203,3115.81,user203@outlook.com,Groceries,bank_transfer,US-East,2024-09-09,pending,9,11.3,193.63,M2402,USD,v2
T00779,U936,286.81,user936@hotmail.com,Groceries,crypto,US-West,2024-05-21,pending,8,28.8,28.78,,INR,v2
T01006,,3031.4,user696@outlook.com,Clothing,debit_card,EU-North,2024-06-16,PENDING,4,28.4,351.22,M1756,EUR,v2
T00186,U321,1183.22,user321@outlook.com,Healthcare,debit_card,EU-Central,,completed,3,22.8,175.34,M8613,USD,v1
T00042,U530,498.19,user530@company.io,Finance,debit_card,EU-North,2024-06-23,completed,8,24.3,70.87,M9552,USD,v1
T00109,U358,1112.84,user358@enterprise.com,Travel,paypal,US-West,2024-04-03,completed,2,24.8,69.54,M4308,USD,v1
T00909,U301,1554.48,,Electronics,bank_transfer,CA-East,2023-03-29,refunded,4,2.5,180.38,M2328,EUR,v2
T00569,U176,3284.48,user176@gmail.com,Home & Garden,credit_card,EU-Central,2024-05-30,completed,3,11.9,270.43,M8379,INR,v2
T00763,U492,2933.1,user492@outlook.com,Healthcare,credit_card,LATAM,2023-08-25,refunded,4,18.7,497.34,M8086,USD,v2
T01047,U932,4105.6,user932@hotmail.com,Electronics,bank_transfer,APAC,2023-01-30,completed,10,2.2,400.77,M1229,INR,v2
T01189,U685,3767.31,user685@biz.net,Travel,paypal,US-East,2024-07-24,completed,4,27.1,510.31,M9903,USD,v2
T00484,U266,3946.32,user266@datamail.co,Healthcare,paypal,MEA,,failed,7,25.7,493.5,M4577,EUR,v1
T00469,U764,1855.69,user764@techfirm.org,Electronics,credit_card,MEA,2023-08-05,refunded,2,0.1,278.6,M6920,USD,v1
T00025,U550,3622.47,user550@techfirm.org,Healthcare,bank_transfer,CA-East,2024-01-27,completed,7,11.6,442.11,M5278,USD,v1
T00941,U818,2833.98,user818@gmail.com,Home & Garden,debit_card,CA-East,2023-01-13,pending,9,18.8,275.8,M4566,USD,v2
T00721,,3107.27,user853@enterprise.com,Gaming,debit_card,MEA,2023-01-04,completed,5,7.1,368.35,M2685,USD,v2
T01007,U179,2696.13,user179@yahoo.com,Groceries,crypto,EU-Central,2023-01-02,completed,5,6.9,466.97,M4873,USD,v2
T01043,U699,1935.97,user699@outlook.com,Electronics,debit_card,EU-North,2024-07-04,refunded,8,16.7,104.04,M2225,EUR,v2
T00367,U635,2025.03,user635@company.io,Education,bank_transfer,US-West,2023-07-08,completed,5,12.0,249.81,M2943,USD,v1
T00899,U734,2202.52,user734@gmail.com,Finance,credit_card,US-East,2023-10-20,completed,4,24.4,300.88,M9700,EUR,v2
T01150,U273,1856.63,user273@hotmail.com,Clothing,debit_card,APAC,2024-03-03,pending,3,5.2,157.16,M9698,INR,v2
T00384,U113,4056.74,user113@yahoo.com,Gaming,crypto,LATAM,2023-07-06,failed,10,19.9,425.04,M6592,EUR,v1
T00455,U154,3957.85,user154@corp.net,Gaming,crypto,CA-East,2023-06-28,pending,1,2.0,635.59,M6591,USD,v1
T00265,U852,1306.51,user852@techfirm.org,Finance,credit_card,EU-Central,2024-09-29,completed,5,7.0,89.43,M9889,USD,v1
T00809,U125,896.06,user125@techfirm.org,Subscriptions,paypal,US-West,2023-10-11,COMPLETED,9,6.3,110.87,M8008,GBP,v2
T00233,U450,36.82,user450@techfirm.org,Electronics,crypto,APAC,2024-09-12,completed,1,1.9,4.34,M5155,INR,v1
T00445,U402,2592.09,user402@corp.net,Clothing,bank_transfer,EU-North,not-a-date,completed,8,19.1,419.34,M4754,USD,v1
T00396,U133,4214.18,user133@outlook.com,Gaming,credit_card,EU-North,2024-04-16,completed,9,14.8,543.4,M7408,USD,v1
T00912,U476,1324.96,user476@gmail.com,Finance,crypto,APAC,2024-09-14,completed,8,25.9,66.79,M5902,USD,v2
T00177,U738,2853.87,user738@enterprise.com,Electronics,debit_card,CA-East,2024-08-09,completed,10,16.6,345.12,M7555,CAD,v1
T00019,U752,3634.19,user752@biz.net,Subscriptions,gift_card,EU-Central,2024-07-09,failed,2,2.1,441.86,M7359,GBP,v1
T01085,U138,4043.11,user138@enterprise.com,Subscriptions,crypto,LATAM,2023-09-01,refunded,7,19.3,320.49,M3159,USD,v2
T01108,U581,239.62,user581@techfirm.org,Gaming,paypal,LATAM,2023-08-12,completed,3,21.1,42.66,M5781,USD,v2
T01121,U783,1592.8,user783@biz.net,Home & Garden,credit_card,EU-Central,2023-02-06,failed,4,6.8,282.08,M8591,INR,v2
T00596,U454,825.65,user454@outlook.com,Travel,debit_card,EU-Central,2024-08-08,failed,10,21.3,137.74,M1016,USD,v2
T00062,U667,2249.76,user667@hotmail.com,Finance,credit_card,EU-Central,2023-12-24,completed,3,9.8,288.77,M1888,EUR,v1
T00273,U224,4048.85,user224@corp.net,Groceries,gift_card,APAC,2024-01-11,completed,4,25.3,359.35,M2995,USD,v1
T01160,U187,256.59,user187@corp.net,Groceries,credit_card,MEA,2024-06-20,completed,5,13.3,38.61,M6577,GBP,v2
T00279,U787,3947.66,user787@corp.net,Healthcare,credit_card,LATAM,2023-08-19,completed,9,9.6,233.95,M9821,USD,v1
T00901,U125,1428.47,user125@datamail.co,Finance,credit_card,MEA,2024-04-20,failed,2,5.3,110.71,M7589,USD,v2
T00695,U605,1560.8,user605@gmail.com,Education,debit_card,EU-Central,2024-03-29,completed,8,1.0,118.0,M5416,EUR,v2
T00369,U284,1893.71,user284@hotmail.com,Electronics,bank_transfer,APAC,2023-02-26,completed,6,15.5,194.61,M6173,USD,v1
T00949,U236,1252.42,user236@outlook.com,Gaming,debit_card,US-East,2023-07-07,completed,9,26.3,185.42,M6461,USD,v2
T00876,U251,4146.04,user251@yahoo.com,Gaming,credit_card,EU-Central,2023-11-22,completed,9,8.3,578.58,M3569,GBP,v2
T00920,U361,2542.74,user361@hotmail.com,Home & Garden,bank_transfer,MEA,2023-05-24,completed,5,10.8,178.72,M4978,USD,v2
T01059,U169,1365.0,user169@enterprise.com,Home & Garden,credit_card,MEA,2023-02-05,failed,10,12.8,195.07,M9012,USD,v2
T00852,U607,1105.53,user607@enterprise.com,Electronics,crypto,LATAM,2023-03-19,completed,4,6.0,177.07,M1523,USD,v2
T00548,U520,3311.92,user520@biz.net,Groceries,credit_card,EU-Central,2023-06-09,completed,8,2.1,406.48,M1193,USD,v2
T00942,U707,835.37,user707@gmail.com,Healthcare,paypal,US-West,2024-08-19,completed,5,17.5,53.1,M3878,EUR,v2
T00689,U232,3614.59,user232@biz.net,Home & Garden,debit_card,CA-East,2023-09-27,failed,4,13.5,549.83,M5861,USD,v2
T00963,U510,1773.64,user510@yahoo.com,Electronics,paypal,EU-North,2024-09-15,completed,10,20.7,125.51,M6992,CAD,v2
T00457,U277,3363.29,user277@hotmail.com,Clothing,debit_card,EU-Central,2024-01-12,completed,10,9.5,561.58,M8389,USD,v1
T00394,U780,1767.46,user780@outlook.com,Subscriptions,gift_card,MEA,2024-01-09,completed,8,24.2,301.21,M7792,GBP,v1
T00676,U422,1758.66,user422@company.io,Education,bank_transfer,EU-Central,2023-07-13,failed,7,19.9,110.15,M3544,EUR,v2
T00519,U718,3272.1,user718@hotmail.com,Education,credit_card,US-West,2023-12-24,pending,3,9.8,512.51,M2597,GBP,v2
T00420,U700,2709.79,user700@yahoo.com,Clothing,paypal,EU-Central,2024-01-17,pending,4,8.4,306.92,M8010,USD,v1
T00376,U188,2269.44,user188@biz.net,Clothing,gift_card,APAC,2024-01-16,completed,4,6.2,202.99,M7703,USD,v1
T00413,U380,628.17,user380@yahoo.com,Groceries,credit_card,APAC,2023-03-04,completed,10,9.6,87.84,M1478,INR,v1
T00075,U456,555.3,user456@corp.net,Education,crypto,EU-Central,2024-09-12,completed,6,27.3,59.27,M9041,USD,v1
T01156,U388,3090.22,user388@techfirm.org,Clothing,credit_card,APAC,2024-07-28,completed,5,6.3,225.17,M4615,INR,v2
T00923,,4147.24,user811@corp.net,Clothing,crypto,US-East,2023-12-02,failed,7,27.8,717.71,M8063,GBP,v2
T00501,U549,3057.57,user549@datamail.co,Education,debit_card,APAC,2023-03-01,COMPLETED,2,19.3,510.21,M3549,USD,v2
T00856,U644,1433.89,user644@gmail.com,Subscriptions,debit_card,EU-North,2024-02-21,failed,9,18.5,98.37,M4659,INR,v2
T00617,U278,1615.63,user278@outlook.com,Travel,debit_card,EU-North,2023-01-11,FAILED,4,26.7,135.69,M2073,USD,v2
T00115,U737,2510.74,user737@datamail.co,Clothing,crypto,CA-East,2024-09-06,completed,8,27.8,368.5,M1569,USD,v1
T00418,U928,1132.67,user928@datamail.co,Clothing,credit_card,LATAM,2023-09-28,completed,5,19.3,128.7,M6920,GBP,v1
T00602,U875,1851.32,user875@company.io,Home & Garden,bank_transfer,EU-Central,2023-03-16,completed,4,25.0,174.44,M1282,USD,v2
T00605,U431,2494.71,,Home & Garden,crypto,CA-East,2023-09-10,completed,8,8.2,384.76,M8068,USD,v2
T00090,U866,2970.12,user866@company.io,Subscriptions,paypal,CA-East,2024-02-24,completed,5,17.3,434.38,M1150,USD,v1
T00882,U704,4002.07,user704@biz.net,Education,credit_card,US-West,2024-01-07,refunded,3,9.8,461.07,M6203,USD,v2
T01183,U457,1695.56,user457@datamail.co,Education,gift_card,EU-North,2024-09-17,failed,4,20.5,184.51,M4197,USD,v2
T00499,U212,3178.27,user212@company.io,Healthcare,credit_card,LATAM,2023-06-06,completed,1,25.3,224.88,M7954,CAD,v1
T00938,U194,3165.86,user194@company.io,Subscriptions,debit_card,US-East,2024-05-18,failed,1,6.2,391.32,M2365,USD,v2
T00945,U772,2866.88,user772@corp.net,Clothing,crypto,CA-East,2024-01-11,completed,4,7.1,346.79,M4464,INR,v2
T00943,U823,2113.23,user823@hotmail.com,Finance,gift_card,US-East,2024-09-15,completed,9,13.9,364.51,M1560,EUR,v2
T00012,U308,3055.91,user308@enterprise.com,Groceries,credit_card,MEA,2023-10-18,completed,8,16.0,477.72,M7590,USD,v1
T00397,U567,30488.39,user567@yahoo.com,Home & Garden,debit_card,EU-Central,2023-02-02,completed,1,21.5,31.91,M6830,USD,v1
T00803,U519,3080.92,user519@hotmail.com,Subscriptions,crypto,LATAM,2024-05-15,pending,4,12.7,522.24,M7149,GBP,v2
T00556,U113,0.0,user113@biz.net,Finance,crypto,EU-Central,2023-08-22,refunded,7,18.8,64.87,M2349,USD,v2
T00043,U888,3214.51,user888@enterprise.com,Education,gift_card,MEA,2023-01-26,completed,4,1.1,246.88,M7991,USD,v1
T00168,U370,3347.17,user370@techfirm.org,Electronics,bank_transfer,APAC,2024-07-20,completed,3,26.7,431.86,M2532,USD,v1
T00417,U192,4347.02,user192@hotmail.com,Clothing,bank_transfer,APAC,2023-12-20,completed,9,10.8,434.67,M6525,GBP,v1
T00577,U365,2361.04,user365@hotmail.com,Clothing,crypto,US-East,2023-03-25,completed,1,19.8,396.5,M1512,USD,v2
T00268,U474,3656.3,user474@biz.net,Home & Garden,crypto,LATAM,2023-09-23,completed,2,1.6,600.39,M7048,CAD,v1
T00863,U789,2135.11,user789@datamail.co,Groceries,crypto,US-East,2023-01-31,refunded,1,29.5,111.95,M4878,CAD,v2
T00427,U581,3470.56,user581@enterprise.com,Travel,bank_transfer,MEA,2023-06-29,completed,7,17.4,420.22,M5911,INR,v1
T00691,U207,30488.39,user207@hotmail.com,Healthcare,crypto,US-West,2023-07-11,pending,4,12.9,426.12,M2160,GBP,v2
T00545,U486,2198.08,,Groceries,crypto,US-West,2023-10-28,refunded,7,24.5,163.99,M5391,GBP,v2
T01157,U573,2699.82,user573@yahoo.com,Groceries,bank_transfer,US-East,2024-02-10,completed,3,19.3,229.96,M8401,USD,v2
T00675,U386,3331.78,user386@company.io,Electronics,crypto,APAC,2023-11-25,pending,9,19.3,488.44,M2549,CAD,v2
T00690,U427,4139.97,user427@corp.net,Groceries,debit_card,LATAM,2024-09-16,refunded,9,25.4,649.14,M7545,GBP,v2
T01089,U782,759.41,user782@enterprise.com,Gaming,crypto,MEA,2023-08-08,completed,7,28.7,93.44,M4266,INR,v2
T00465,U638,3944.66,user638@hotmail.com,Groceries,credit_card,US-West,2024-06-23,completed,6,4.0,269.84,M9057,USD,v1
T00160,U664,3804.44,user664@techfirm.org,Healthcare,paypal,EU-Central,2024-05-20,completed,7,4.3,604.98,M1496,INR,v1
T00946,U337,402.84,user337@gmail.com,Education,paypal,LATAM,2023-04-01,Completed,10,19.7,21.4,M7110,USD,v2
T00258,U755,2855.29,user755@biz.net,Gaming,bank_transfer,US-West,2023-03-15,completed,9,28.6,181.38,M8737,GBP,v1
T00906,,4440.87,user646@datamail.co,Subscriptions,paypal,LATAM,2024-08-21,Completed,8,11.6,489.32,M1211,USD,v2
T00336,U148,986.17,user148@outlook.com,Finance,crypto,US-West,2023-07-16,failed,7,8.9,130.46,M6104,GBP,v1
T00016,U122,3852.82,user122@biz.net,Clothing,gift_card,EU-Central,2023-10-05,refunded,3,19.6,364.46,M9448,INR,v1
T00965,U550,3323.98,user550@enterprise.com,Healthcare,debit_card,LATAM,2023-09-13,refunded,5,7.5,483.08,M9023,CAD,v2
T00325,U619,301.8,user619@yahoo.com,Subscriptions,bank_transfer,MEA,2024-09-11,completed,1,4.0,26.53,M3618,GBP,v1
T00769,U698,3745.64,user698@techfirm.org,Healthcare,paypal,APAC,2023-02-10,completed,3,24.7,314.87,M5491,GBP,v2
T00608,U944,1025.91,user944@enterprise.com,Healthcare,bank_transfer,US-West,2024-07-18,completed,10,6.3,152.32,M6367,GBP,v2
T01088,U528,1619.74,user528@gmail.com,Gaming,credit_card,US-West,2023-10-25,completed,2,17.4,143.64,M1130,INR,v2
T00844,U948,2758.75,user948@biz.net,Groceries,gift_card,APAC,2023-01-26,refunded,5,20.3,279.53,M6730,GBP,v2
T00784,U535,2476.53,user535@hotmail.com,Electronics,bank_transfer,LATAM,2023-10-26,pending,7,14.7,325.97,M5246,GBP,v2
T00223,U173,782.3,user173@datamail.co,Education,paypal,MEA,2024-03-04,completed,6,9.4,67.32,M2406,USD,v1
T00180,U242,1892.28,user242@gmail.com,Education,bank_transfer,US-East,2023-01-22,completed,5,9.1,120.2,M8285,USD,v1
T00100,U313,1859.82,user313@yahoo.com,Groceries,debit_card,MEA,2023-08-14,completed,3,3.3,185.48,M6467,INR,v1
T00758,U388,3662.71,user388@corp.net,Finance,paypal,LATAM,2023-11-28,refunded,8,13.7,277.2,M2913,CAD,v2
T00522,U455,3096.3,user455@gmail.com,Subscriptions,crypto,LATAM,2024-01-26,completed,2,17.9,263.65,M3554,INR,v2
T00762,U804,509.23,user804@biz.net,Electronics,credit_card,LATAM,2024-02-14,refunded,6,5.7,52.18,M5015,USD,v2
T00023,U371,2372.95,user371@datamail.co,Subscriptions,paypal,CA-East,2023-09-03,failed,2,14.4,328.96,M5572,USD,v1
T00357,U870,1004.08,user870@enterprise.com,Clothing,credit_card,EU-North,2024-04-29,failed,10,15.1,180.58,M1955,INR,v1
T00734,U882,2853.14,user882@enterprise.com,Healthcare,gift_card,EU-Central,2023-05-30,completed,8,23.9,387.19,M4339,CAD,v2
T01180,U431,963.81,user431@enterprise.com,Subscriptions,gift_card,US-West,2024-04-25,completed,6,0.5,54.68,M9936,GBP,v2
T01146,U308,2547.63,user308@company.io,Travel,credit_card,US-East,2023-02-20,completed,9,11.6,438.98,M8267,CAD,v2
T00612,U170,1226.54,user170@enterprise.com,Clothing,gift_card,LATAM,2023-03-18,pending,5,9.4,93.21,M5663,EUR,v2
T01098,U775,3262.87,user775@corp.net,Healthcare,credit_card,APAC,2024-05-28,pending,10,2.2,169.0,M3516,CAD,v2
T00341,U954,4301.78,user954@techfirm.org,Electronics,debit_card,US-East,2023-05-19,completed,9,12.0,289.5,M4633,USD,v1
T00432,U752,1052.51,user752@techfirm.org,Education,paypal,MEA,2023-05-17,failed,4,11.6,171.12,M1445,EUR,v1
T00835,U109,3161.94,user109@datamail.co,Gaming,crypto,US-West,2023-12-27,completed,10,5.6,186.93,M1777,USD,v2
T00218,U660,220.04,user660@techfirm.org,Healthcare,bank_transfer,CA-East,2024-09-07,completed,10,9.2,12.44,M5464,USD,v1
T00204,U511,3156.53,user511@biz.net,Gaming,credit_card,APAC,2024-04-27,completed,6,10.6,489.44,M9698,EUR,v1
T00969,U805,343.05,user805@enterprise.com,Gaming,bank_transfer,EU-North,2024-03-06,failed,7,9.1,30.8,M9596,EUR,v2
T00987,U478,1162.56,user478@datamail.co,Healthcare,debit_card,MEA,2024-06-10,pending,8,17.6,197.72,M3110,GBP,v2
T00094,U397,3191.96,user397@company.io,Subscriptions,paypal,APAC,2023-10-16,completed,3,29.8,209.69,M2965,USD,v1
T00853,U489,2401.79,user489@biz.net,Groceries,debit_card,EU-North,2023-12-09,completed,7,24.7,344.99,M2015,EUR,v2
T00069,U597,2587.32,user597@corp.net,Finance,gift_card,US-East,2023-04-10,refunded,5,15.7,207.65,M5044,EUR,v1
T00933,U263,2136.89,user263@corp.net,Home & Garden,paypal,APAC,2024-04-24,pending,5,12.1,264.37,M6670,GBP,v2
T00285,U240,2173.14,user240@biz.net,Groceries,crypto,US-East,2024-04-25,completed,5,15.6,139.56,M7842,CAD,v1
T00697,U706,3777.04,user706@techfirm.org,Groceries,debit_card,MEA,2023-09-03,failed,10,3.0,470.36,M5448,USD,v2
T00086,U634,2852.64,user634@gmail.com,Groceries,debit_card,CA-East,2023-01-31,completed,1,9.0,238.42,M7163,EUR,v1
T00435,U663,4270.41,user663@hotmail.com,Electronics,bank_transfer,US-East,2023-08-12,refunded,3,26.1,413.71,M2180,INR,v1
T00850,U908,1140.73,user908@corp.net,Electronics,debit_card,APAC,2024-04-14,completed,7,23.5,122.14,M4210,INR,v2
T00154,U929,3231.59,user929@corp.net,Healthcare,gift_card,CA-East,2023.06.15,completed,10,22.4,305.37,M1155,INR,v1
T00076,U369,4005.99,user369@yahoo.com,Subscriptions,crypto,APAC,2024-07-19,pending,2,28.4,369.48,M2690,USD,v1
T01076,U375,1638.02,,Groceries,bank_transfer,EU-North,2023-01-11,completed,1,5.0,122.74,M2347,INR,v2
T00790,U780,2309.39,user780@corp.net,Finance,gift_card,EU-North,2023-11-16,completed,1,29.3,369.01,M7641,EUR,v2
T00581,U274,4257.33,user274@datamail.co,Finance,crypto,EU-North,2024-03-30,completed,9,11.5,215.66,M8053,USD,v2
T00447,U930,819.31,user930@gmail.com,Electronics,debit_card,EU-Central,2023-01-22,completed,4,22.9,83.48,M6844,USD,v1
T00704,U393,2568.37,user393@techfirm.org,Travel,credit_card,CA-East,2023-03-09,COMPLETED,10,4.1,333.84,M1728,EUR,v2
T00189,U267,880.46,user267@datamail.co,Gaming,bank_transfer,LATAM,2023-08-17,failed,4,3.7,56.86,M4011,USD,v1
T00272,U184,2462.5,user184@yahoo.com,Travel,debit_card,US-East,2024-04-07,pending,6,19.3,162.86,,GBP,v1
T00237,U241,2366.57,user241@techfirm.org,Education,debit_card,US-East,2023-11-06,completed,9,4.0,326.71,M1213,CAD,v1
T00488,U461,3366.26,user461@datamail.co,Gaming,bank_transfer,EU-North,2024-07-01,completed,5,23.8,519.66,M5977,EUR,v1
T01194,U895,4079.02,user895@corp.net,Home & Garden,paypal,EU-Central,2024-02-06,completed,4,28.6,213.04,M5834,GBP,v2
T00560,U192,3559.64,user192@corp.net,Travel,paypal,CA-East,2023-10-22,refunded,7,7.9,182.13,M4363,CAD,v2
T00118,U249,1991.75,user249@enterprise.com,Gaming,gift_card,US-East,2023-07-13,completed,9,24.4,269.34,M9964,USD,v1
T00638,U546,1325.99,user546@techfirm.org,Clothing,crypto,US-East,2023-07-03,pending,1,26.0,174.2,M7418,USD,v2
T01111,,571.81,user190@datamail.co,Finance,gift_card,US-East,2024-07-14,pending,8,6.8,56.08,M9393,USD,v2
T00802,U806,4483.95,user806@outlook.com,Healthcare,gift_card,EU-North,2024-02-21,completed,1,28.7,528.88,M4424,USD,v2
T00751,U916,106.82,user916@outlook.com,Home & Garden,gift_card,EU-North,2023-05-17,PENDING,6,14.3,13.4,M2231,INR,v2
T00513,U914,1688.45,user914@enterprise.com,Clothing,paypal,LATAM,2023-05-08,completed,2,0.7,141.48,M1950,GBP,v2
T00634,U343,446.79,user343@company.io,Travel,credit_card,LATAM,2024-08-07,completed,4,9.0,39.45,M3911,USD,v2
T00904,U885,245.09,user885@enterprise.com,Groceries,gift_card,US-East,2024-03-20,completed,7,25.9,21.35,M4788,USD,v2
T01049,U536,3925.24,user536@hotmail.com,Finance,credit_card,EU-Central,2023-03-23,failed,3,0.3,498.42,M9512,CAD,v2
T00913,U943,2496.02,user943@gmail.com,Home & Garden,credit_card,MEA,2023-06-13,failed,9,2.3,448.86,M3771,CAD,v2
T00127,U958,2771.33,user958@outlook.com,Gaming,paypal,EU-Central,2024-05-15,pending,5,16.7,209.5,M5120,USD,v1
T00791,U569,316.46,,Clothing,bank_transfer,US-East,2023-11-02,completed,8,24.9,17.93,M7448,CAD,v2
T00830,U843,3676.75,user843@outlook.com,Subscriptions,credit_card,LATAM,2024-04-18,pending,6,4.0,621.77,M7344,USD,v2
T00117,U201,913.7,user201@enterprise.com,Groceries,gift_card,EU-North,2023-06-14,completed,1,25.6,103.92,M6630,USD,v1
T00474,U748,78.33,user748@gmail.com,Travel,bank_transfer,APAC,2024-03-01,refunded,4,2.8,13.72,M2263,INR,v1
T00741,U791,784.42,user791@hotmail.com,Clothing,credit_card,EU-Central,2024-03-03,refunded,2,1.3,59.93,M2456,CAD,v2
T01044,U421,3809.54,user421@company.io,Groceries,gift_card,EU-North,2023-01-12,completed,10,6.4,275.46,M9631,CAD,v2
T00058,U683,3708.54,user683@datamail.co,Clothing,paypal,APAC,2023-04-06,failed,7,27.6,441.04,M4731,USD,v1
T00604,U638,3157.36,user638@yahoo.com,Clothing,gift_card,LATAM,2024-04-30,failed,1,7.9,432.14,M8026,GBP,v2
T00787,U930,3588.41,user930@hotmail.com,Clothing,paypal,CA-East,2023-08-09,completed,3,2.7,589.86,M5357,CAD,v2
T00831,U494,4430.11,user494@hotmail.com,Subscriptions,debit_card,CA-East,2023-05-20,completed,2,3.4,373.5,M6432,USD,v2
T00120,U856,4032.16,user856@gmail.com,Subscriptions,bank_transfer,MEA,2023-10-05,failed,8,12.1,247.22,M3348,INR,v1
T00657,U894,662.76,user894@company.io,Education,crypto,MEA,2023-05-03,failed,3,13.8,33.82,M2841,CAD,v2
T00966,U183,1839.84,user183@outlook.com,Subscriptions,crypto,EU-North,2024-09-30,completed,1,25.5,252.07,M5806,CAD,v2
